date,cost_usd_high,cost_usd_avg,cost_usd_median,cost_usd_low,tx_count
2025-01-15,3578.22,0.03598468860191193,0.0015728725643607976,0.0009307,104927283
2025-01-16,31851.0,0.04063703355970514,0.0016965249767660119,0.00099525,105890037
2025-01-17,5467.251093450001,0.04021184479705324,0.0020166843701021177,0.0010510500000000002,107783204
2025-01-18,15416.96136849609,0.1512169987335514,0.0037953788901906775,0.0010882,74015577
2025-01-19,20128.739999999998,0.4034256678272368,0.003130811642961331,0.0011991500000000002,80067050
2025-01-20,9870.4,0.27106619223305223,0.002496964786649551,0.0011633000000000001,89691833
2025-01-21,23129.960000000003,0.11335140909876067,0.0023424992587594957,0.0011616500000000002,98983542
2025-01-22,23353.6,0.09041614856957629,0.002343905769027614,0.0012449,107632429
2025-01-23,38918.8272462,0.13044310941770793,0.0027641373781132363,0.0012130500000000002,108186522
2025-01-24,24619.249999999996,0.10591006241144219,0.003056913078764045,0.00123985,107946340
2025-01-25,89503.58125004999,0.08082145965677777,0.002807945161265811,0.0012329,109550479
2025-01-26,92492.8812918,0.08235555274861987,0.002698828313846476,0.00120665,107591429
2025-01-27,11697.0011697,0.0811187966689198,0.002445325921080179,0.0011098000000000002,106621286
2025-01-28,7222.200000000001,0.0638911395192377,0.0021122131930327113,0.00112625,109003204
2025-01-29,83578.72,0.06402260340797086,0.0019157200605621765,0.00111595,104762027
2025-01-30,6963.191200550001,0.09971879070698701,0.003202549046357169,0.0011367,103887131
2025-01-31,26419.11,0.07193364417167425,0.002390516989856421,0.0011431000000000002,104907502
2025-02-01,18081.37195875452,0.04930727952788791,0.0020180439368998842,0.0010686,101994019
2025-02-02,1698.03018,0.032608486070395876,0.0015586899591683314,0.00098265,104378223
2025-02-03,21816.0,0.03649370194103635,0.0015546546697933331,0.0009063000000000001,105817140
2025-02-04,16171.746929416282,0.04128150978241082,0.0015481620987862746,0.0010116,106164803
2025-02-05,30962.550000000003,0.03886947620103286,0.0016873511238717912,0.0009783,111521314
2025-02-06,4210.5844359,0.029999667260968317,0.0014805514246435318,0.00094365,109389768
2025-02-07,11426.0,0.035346224325468904,0.001545142329839794,0.0009424500000000002,104398597
2025-02-08,5503.566,0.029427750638161193,0.0013382769977966086,0.0009509000000000001,97258770
2025-02-09,6772.92,0.043389001356848575,0.0021965513169632986,0.0009724,105028218
2025-02-10,4456.10101275,0.0568516653551199,0.0030610939963760593,0.00098445,105592164
2025-02-11,6671.616,0.047699798870535944,0.0022410399783649435,0.0009771,106628390
2025-02-12,6474.93,0.03472623512153667,0.001957784124490969,0.0009499500000000001,107701583
2025-02-13,5875.80073760876,0.030822116381664173,0.0016639047410736553,0.0009482500000000001,104226761
2025-02-14,15324.66,0.03440054664659888,0.0015334860569697756,0.0009724,100410295
2025-02-15,17643.289232030882,0.022759791873829687,0.0014754357366126923,0.0009655000000000001,98088189
2025-02-16,5246.639999999999,0.018955706658486598,0.00129804945812695,0.0009356000000000001,96270762
2025-02-17,1255.800897,0.018999199488633035,0.001245378356241124,0.0008771500000000002,93705909
2025-02-18,4232.25085542237,0.019907102383506875,0.0012446989844312137,0.00080835,90717509
2025-02-19,4245.25,0.030261492410115037,0.0011205500791050891,0.0008210500000000001,85104647
2025-02-20,3508.05380301253,0.020274973597317416,0.0011215568581493874,0.0008409000000000001,88079772
2025-02-21,9312.6016932,0.01893386107334012,0.0010888454221249589,0.0008370000000000001,84108234
2025-02-22,954.0145087842001,0.016436604100671343,0.001033001971439521,0.0008427,77582921
2025-02-23,839.6424431500001,0.0162765811798239,0.0011338676839547834,0.0008339500000000001,84656630
2025-02-24,806.7005937105499,0.01470116106303208,0.0011271014306495268,0.00070355,93596589
2025-02-25,1006.3907188500001,0.012858281625299974,0.0010296753205351471,0.0006672000000000001,91713876
2025-02-26,1629.11645503488,0.011343171701923081,0.0008328528700986444,0.0006550000000000001,86914826
2025-02-27,684.7,0.011197216924818187,0.0008559954655219067,0.0006752500000000001,87188899
2025-02-28,730.4000000000001,0.009775041854205377,0.0008738035852162008,0.00063195,87458889
2025-03-01,1280.34071158452,0.009446402981698349,0.0008202851930643689,0.0006943000000000001,69451273
2025-03-02,363.71999999999997,0.01433359666226772,0.0009683099305838034,0.0007028000000000001,79634405
2025-03-03,2875.0007190375004,0.012501268627230206,0.0010055884919362666,0.0006974500000000001,91258991
2025-03-04,3549.89370715,0.009416814579983373,0.0008323803508338662,0.0006599500000000001,97343580
2025-03-05,3224.98934285472,0.010592151058766396,0.0008374457497667112,0.0007034000000000001,97134911
2025-03-06,1430.7007153499999,0.01113579131862029,0.0008535241026682194,0.0007146,91288704
2025-03-07,4804.47,0.013722748300761051,0.0009653550798946431,0.00067825,100524694
2025-03-08,413.67068944999994,0.009537780861070428,0.0008562426343324541,0.00067865,86449210
2025-03-09,967.12,0.008414340677623556,0.0008165266752263464,0.0006309000000000001,81766708
2025-03-10,1270.6,0.008463231932991972,0.000773635652149753,0.0005796000000000001,86579087
2025-03-11,482.90463552708,0.008452555185998393,0.0007559261872390251,0.0005687,84062986
2025-03-12,882.91,0.00893288964925649,0.000769504097273235,0.00060735,88042847
2025-03-13,372.27383258237995,0.008966465335791577,0.0007414822953581537,0.00060565,85709297
2025-03-14,1331.0,0.00856433935957138,0.0007575351269749582,0.00061625,85830040
2025-03-15,4925.070000000001,0.009623250594849333,0.000870399379669871,0.0006638,83303350
2025-03-16,163.03330878155998,0.008621519879055767,0.0007654677519178866,0.00062785,77626218
2025-03-17,255.22,0.008805358238927564,0.00075048915115322,0.0006297000000000001,89671685
2025-03-18,1458.79572395,0.007116663635312644,0.0007211288865298056,0.0006108,92218817
2025-03-19,536.24,0.007837943812217679,0.0007818105803064877,0.0006225,92016773
2025-03-20,639.25,0.009071804719821767,0.0007666115432095682,0.0006350500000000001,81439687
2025-03-21,1285.9012859,0.005492217695025649,0.0007339388510301876,0.0006260500000000001,77122626
2025-03-22,6964.49789624889,0.0061911451834684465,0.0006914484990704366,0.0006405,72187044
2025-03-23,479.829,0.007514790353913837,0.000731950166306698,0.0006428,79867494
2025-03-24,224.42350601389998,0.011738375914679343,0.0008540988626239334,0.0006615500000000001,92993939
2025-03-25,1286.9791247949302,0.012023018723190707,0.0008481738369437787,0.00069205,87639135
2025-03-26,349.125,0.011541784976557484,0.0009166198943241666,0.0006814000000000001,87899672
2025-03-27,382.89276,0.011104998606001353,0.0009512806736282031,0.0006805,89682974
2025-03-28,234.09815713168,0.011848763813553194,0.0009084805553801615,0.0006415500000000001,92008220
2025-03-29,170.4396912,0.008643885052332339,0.0008109979675934508,0.00061675,92704792
2025-03-30,2820.3576138028197,0.008266400086814826,0.0007191329010808252,0.0006176500000000001,85843175
2025-03-31,152.48059603248,0.010060185091139599,0.000786786081684983,0.0006161500000000001,87780149
2025-04-01,126.89448200858,0.011236630539640816,0.0008841573509473008,0.00062025,91440743
2025-04-02,327.55065510000003,0.010850939993856893,0.0008665169237154083,0.00059055,89130030
2025-04-03,212.28955324353,0.00807290214068289,0.0007694169468862301,0.00056375,89908399
2025-04-04,352.73050181639996,0.008376740265427972,0.0007559073292567765,0.0005682,83326056
2025-04-05,724.2803999999999,0.007873017066397286,0.0007688605433898547,0.00058655,83147370
2025-04-06,330.19171297472997,0.0069562303614483035,0.0008037220448211461,0.00052075,85548011
2025-04-07,215.05872970000001,0.00851321406676225,0.0008252058680822804,0.00048095,93976664
2025-04-08,233.4959144121,0.009626374152416094,0.0008222139907350162,0.0005176,89664900
2025-04-09,357.9762782745,0.011504754340124448,0.0008497766553266298,0.0005070000000000001,95150183
2025-04-10,224.08056019999998,0.00991411324208918,0.0008503155219280239,0.00054445,92737656
2025-04-11,121.29239900175,0.009382210271067226,0.0007988625713720254,0.0005611500000000001,96100608
2025-04-12,650.1,0.011268498846745155,0.0009872178252111306,0.0005992500000000001,94126765
2025-04-13,225.2714041746,0.010123233191757536,0.0009036449822448442,0.00062945,90493339
2025-04-14,3936.6,0.012354245814741852,0.001064204552428329,0.0006422,93070409
2025-04-15,269.28912135,0.012904051954284184,0.0010573760884157364,0.0006314000000000001,96674007
2025-04-16,1119.4084093476001,0.013860251400696168,0.001114856066045525,0.0006189500000000001,97399603
2025-04-17,1466.0806664,0.01290325897077223,0.0010016023120585815,0.0006490000000000002,92266431
2025-04-18,268.0406701,0.011489570319308355,0.0010047289189427534,0.00066365,87833798
2025-04-19,419.46,0.010581156625333982,0.001099122980357371,0.0006693500000000001,87195881
2025-04-20,3553.94,0.009014795369674141,0.0011376034724470386,0.0006796500000000001,91787642
2025-04-21,163.85199999999998,0.011853579758109365,0.0010256636732547029,0.0006728000000000001,95141736
2025-04-22,1460.00073,0.01299275207436635,0.0010603502394019983,0.00067785,94583984
2025-04-23,447.59999999999997,0.013242452630703543,0.0012124252712864246,0.0007369000000000001,101047472
2025-04-24,464.7052674,0.012519096089153236,0.0011481307507698632,0.0007284500000000001,99635113
2025-04-25,3036.0007590000005,0.014850724524430819,0.0012410502322119808,0.0007514,102740838
2025-04-26,219.34216606400003,0.011332995252741934,0.0011681148617453383,0.0007402500000000001,104324590
2025-04-27,735.5015836786,0.011690508096165184,0.0010860003503732145,0.0007297,99081827
2025-04-28,486.81798000000003,0.013323226847297021,0.0012086132044486688,0.0007253000000000001,100671632
2025-04-29,739.05073905,0.015555330843599247,0.0012317833077956331,0.0007263500000000001,96780710
2025-04-30,1427.8999999999999,0.014194841731512193,0.001242096938680126,0.0007043000000000002,98876344
2025-05-01,8407.300000000001,0.020680995632588083,0.001510493584203058,0.0007387000000000001,104947838
2025-05-02,553.26544195,0.014747636966820311,0.0012256658937907145,0.00073815,99345080
2025-05-03,614.92273205,0.012781639731405118,0.0011243180906441099,0.0007309500000000001,97295466
2025-05-04,2006.5439998524598,0.011342836642118225,0.0010131375476585967,0.0007205,95864787
2025-05-05,590.1607376999999,0.011517161398383201,0.000988340193345896,0.0007154000000000002,99645296
2025-05-06,7138.00068396316,0.013902135293484122,0.0011063222039349018,0.00070925,100910889
2025-05-07,4747.15294964374,0.013370318271992011,0.0011003571909923664,0.0007249500000000001,104679600
2025-05-08,4973.0199999999995,0.016925272775536446,0.0011834637092334136,0.0007363500000000001,104836276
2025-05-09,602.52592943785,0.01469749134085426,0.00122228985344354,0.00080615,103749349
2025-05-10,1029.72,0.01169110076118342,0.001110216780114317,0.0008446500000000001,103603674
2025-05-11,319.86456834295996,0.01299157413701666,0.0011276493142645995,0.0008491,100009875
2025-05-12,462.1328558,0.018615608738581542,0.0013039124549784377,0.0008448500000000001,107239757
2025-05-13,6712.91,0.027737984667607435,0.0013724361032864442,0.0008360500000000001,107864411
2025-05-14,9016.00076383552,0.029214652301673884,0.0013226333865739867,0.0008699500000000001,103985801
2025-05-15,13859.788856599998,0.022841660557047012,0.0011139257417939765,0.0008371500000000002,103241985
2025-05-16,5081.40082081548,0.016785327316763878,0.0010226261990903386,0.00083595,105967809
2025-05-17,1872.08,0.014598105403790715,0.001026669715705843,0.0008227500000000001,105669624
2025-05-18,667.34584513677,0.012628227301815197,0.0010301612085350873,0.0008283,104759960
2025-05-19,2487.60073400784,0.01297916495401063,0.0009694698780895237,0.0007996500000000001,106504253
2025-05-20,335.86084687099,0.013958930048324518,0.001001496439851251,0.0008244000000000001,108815463
2025-05-21,2222.35096296135,0.014417166539706676,0.0010127133004948995,0.0008343500000000001,103550184
2025-05-22,9890.65052744139,0.015185095865102267,0.0010672085092173589,0.0008643000000000001,108982127
2025-05-23,18414.0009207,0.013329509457915896,0.0010813774404545748,0.0008699500000000001,109503596
2025-05-24,1214.2131345,0.009362926493071612,0.0010152289453811184,0.0008657,95225227
2025-05-25,172.23086114999998,0.009204034690372462,0.0009876954336582706,0.0008474,96156783
2025-05-26,348.92,0.011299691749156283,0.0010406787634716693,0.0008702,101117845
2025-05-27,356.72,0.011783299273618462,0.0010469290389413207,0.0008589000000000001,99599298
2025-05-28,1705.8008529,0.011374001874560115,0.0010483745296771426,0.0008465000000000001,94702222
2025-05-29,862.7008630450799,0.011593078439504533,0.0010927897704876381,0.0008315000000000001,94370416
2025-05-30,227.81429968926997,0.009668541964440438,0.0010124431266116368,0.0007809000000000001,94142994
2025-05-31,213.15755959532,0.00858933037917792,0.0009493747355000057,0.0007629500000000001,92410605
2025-06-01,772.3000000000001,0.008151807078334974,0.0009001130839901807,0.0007552,97966047
2025-06-02,833.5815920499999,0.009870595917459587,0.0009393922009180185,0.0007606500000000001,101223595
2025-06-03,426.28039112125003,0.010485106816425541,0.0009570424606756009,0.00077455,100505925
2025-06-04,311.88077969999995,0.008781272573271081,0.0009275338243847052,0.00076705,97076513
2025-06-05,184.63273837414002,0.01214892916608425,0.0009127418439959201,0.00070985,105987877
2025-06-06,447.48074579999997,0.009174105374074338,0.0008670821956840673,0.0007229500000000001,100766742
2025-06-07,251.26267673232,0.007428103332113532,0.0008961401764419292,0.0007371500000000001,90716831
2025-06-08,3002.4007506000003,0.007616465327837502,0.0009244108456444625,0.00074145,86677450
2025-06-09,308.57314720964996,0.010409336853591819,0.0009522605248260327,0.0007502500000000002,93742849
2025-06-10,316.38079094999995,0.010507848474397603,0.000973700653620553,0.00078375,95537479
2025-06-11,333.8774959,0.010635749862738735,0.000969060542867479,0.0007978000000000001,99476163
2025-06-12,413.998,0.008865052914217107,0.0009202371492080572,0.0007618500000000001,100234467
2025-06-13,1474.3732615825502,0.007913687826795836,0.000819849457999222,0.00070785,102392631
2025-06-14,337.37768644999994,0.006516022581792222,0.0008106685447911169,0.0007130500000000001,91948254
2025-06-15,305.7207643,0.006829779416166606,0.0008209910292842959,0.0007229000000000002,90961169
2025-06-16,944.52069453704,0.009782857451734144,0.000906679033135098,0.0007575,106922787
2025-06-17,1035.79071587886,0.00758025676329573,0.0008330106034927958,0.00073015,99271925
2025-06-18,1587.52079996576,0.00807112535547334,0.0008374883832635548,0.0007206500000000001,98856759
2025-06-19,483.81464790533005,0.007971932761908425,0.0008186759971117884,0.0007159000000000001,100327442
2025-06-20,248.132,0.0069813027040337775,0.0007940501929464229,0.0006835500000000001,100645556
2025-06-21,206.72426987999998,0.006144030448317866,0.0007787869616627179,0.0006652,102836391
2025-06-22,216.51335319999998,0.0061743871429754005,0.0007788992203785636,0.00063455,95405358
2025-06-23,331.59734719999994,0.007156731538615325,0.0008057315593179244,0.0006569000000000001,97343464
2025-06-24,2735.2400000000002,0.007743851377864896,0.0008445046912922421,0.0007131,101580010
2025-06-25,1022.0707301960099,0.008927191851882491,0.0008407019681526058,0.0007142000000000001,111184889
2025-06-26,145.73,0.007786964712514196,0.0008279877611017421,0.0006950000000000001,110816987
2025-06-27,150.61271720000002,0.008202961546735128,0.0007977635421625826,0.00068945,107506683
2025-06-28,222.78337165116,0.008153427106834976,0.0008133836641763318,0.0007069,94088808
2025-06-29,301.3207533,0.0074394284872386475,0.0008556095364590495,0.0007481000000000001,88458868
2025-06-30,503.2967864,0.00987502321132226,0.0009140616970291357,0.0007489,104647802
2025-07-01,310.800784696,0.008646192771935114,0.000871760893419634,0.0007260500000000001,109257916
2025-07-02,411.5301962015,0.009624618247646478,0.0008908953189526473,0.0007331000000000001,111964329
2025-07-03,1655.3995976,0.009720372399765009,0.0008924868376285949,0.0007509000000000001,111487572
2025-07-04,848.9070529984001,0.008265966459008869,0.0008795379957830303,0.0007276000000000001,99298308
2025-07-05,1171.200732,0.009619489339385157,0.0009420938975462713,0.00073085,104271455
2025-07-06,727.3951379449799,0.008902047432128099,0.0009584877923405875,0.0007353500000000001,116607464
2025-07-07,2576.3507577500004,0.010390530836949291,0.0009804409014196414,0.0007389,115086333
2025-07-08,2595.3741864828003,0.01007021959041084,0.0009293128135204531,0.0007399500000000001,113431701
2025-07-09,233.29655530000002,0.009147162499289424,0.0009002822877064016,0.0007537000000000002,113006010
2025-07-10,246.765,0.010681583729943442,0.0009652000275344917,0.0007796500000000001,113733972
2025-07-11,323.85144,0.00935701793621378,0.0009237878299838314,0.0008001500000000001,117251686
2025-07-12,956.2668987259401,0.00779686769135034,0.000886933467830446,0.0007889,107439531
2025-07-13,168.7875,0.007455862884902622,0.0008903341362707807,0.00079835,108540852
2025-07-14,245.20499999999998,0.011103131484330571,0.0009675430480550588,0.0008030500000000001,116058009
2025-07-15,322.02,0.011413508385519949,0.0009996882301061302,0.0007885500000000001,115722043
2025-07-16,437.61795157428,0.014120671955203876,0.0010862608151957585,0.000808,117267054
2025-07-17,1380.96,0.013608467309735433,0.001122610940183049,0.0008443000000000001,121331322
2025-07-18,2677.05,0.014286906051643539,0.0012454624732491227,0.0008671500000000001,119094647
2025-07-19,1950.08096670784,0.00925826677463747,0.0010619448272389078,0.0008713500000000001,101914226
2025-07-20,2711.072,0.009784646881817599,0.0011163935513665794,0.0008823500000000001,108416828
2025-07-21,642.2543117466299,0.012165005813304396,0.0010902999406815982,0.0008920000000000001,117778303
2025-07-22,1014.4010553817599,0.012660671487894662,0.001095960207499569,0.0009716500000000001,125954764
2025-07-23,1242.68158966464,0.011405971269754317,0.001113151757407549,0.00092475,119036239
2025-07-24,644.4559206499999,0.011394012719124092,0.0010690119276869808,0.0009003,124625221
2025-07-25,273.23503433083005,0.008973596058356936,0.0010234768551263054,0.00088145,120027669
2025-07-26,454.65395254983,0.009162917015580169,0.001046306002880177,0.0009219,105006864
2025-07-27,793.0847065344001,0.008410435273299832,0.0010370281381101884,0.0009227,103699602
2025-07-28,374.83539615,0.01008816282389133,0.0010901918085613918,0.0009113500000000001,123122098
2025-07-29,545.76,0.009562351854754778,0.0010143616686843209,0.0008917,118767700
2025-07-30,632.5743255768,0.010045345429598555,0.0010406926469236956,0.0008635500000000001,118178828
2025-07-31,359.46089864999993,0.009897189893109492,0.0010766462384141403,0.00086085,113506405
2025-08-01,171.02,0.009257890837491506,0.0009447958689918774,0.00080155,105462390
2025-08-02,175.56619126992,0.0067002897247067416,0.0009059181965468237,0.00078175,97247969
2025-08-03,241.87021525902003,0.00737826056769568,0.0009463846599584763,0.0007850000000000001,98082152
2025-08-04,465.31943443516997,0.00914722835072883,0.0010282252745862815,0.0008084000000000001,111145901
2025-08-05,337.64,0.01069475482182924,0.0009956716435514021,0.0008086,107568485
2025-08-06,992.58082715,0.011187119458897093,0.001001436816914019,0.0008076000000000001,97240596
2025-08-07,253.28999928667997,0.012948522764728193,0.0011192218539031026,0.000835,106794803
2025-08-08,3907.86063360621,0.012452074860268217,0.0011309527213485189,0.0008687000000000001,103376641
2025-08-09,599.60738528005,0.011900748281544856,0.0011844869351865957,0.0008831500000000001,96988780
2025-08-10,4537.25090745,0.011810558613943294,0.0011737227713971973,0.0008874500000000001,93257604
2025-08-11,618.47148,0.014419085775330496,0.00119988566985547,0.00086835,100550129
2025-08-12,2102.156943109,0.01515618915003583,0.001185167820157,0.0008690500000000001,100277614
2025-08-13,600.54127574714,0.016018830099808784,0.0013540020671010558,0.0009565500000000001,104928209
2025-08-14,620.7,0.015620917844644158,0.0013985276386907675,0.00094205,109364539
2025-08-15,3979.8017807575998,0.013778620854470697,0.0012115408535548528,0.00091945,95341212
2025-08-16,1340.4914199456002,0.011988111701579048,0.001153277917166763,0.0009281000000000001,83845128
2025-08-17,1226.7080211720902,0.010078879072392273,0.00106772295026483,0.0009386500000000001,87091064
2025-08-18,271.83,0.012636240417848664,0.001125016985300442,0.0009030500000000002,91098708
2025-08-19,1246.0708902280098,0.012230655285446543,0.0010789561061574243,0.0008810000000000001,90803485
2025-08-20,3673.0009184336504,0.011712413665604656,0.0011320910072978277,0.0008812500000000001,89557429
2025-08-21,1316.7009406881,0.013605829169262831,0.0012003296758764292,0.0009002500000000001,101571079
2025-08-22,996.1859486865601,0.012756885990138106,0.0012166640693959032,0.0008882500000000002,95608378
2025-08-23,998.474111595,0.011859399576002565,0.0013108177408242265,0.0009762000000000001,77735112
2025-08-24,1084.7764515287902,0.01198847869438072,0.0013006124805380027,0.0010105000000000001,84870418
2025-08-25,393.37671337742006,0.012607365701517095,0.001272820379331039,0.0009326000000000001,93568184
2025-08-26,600.40796880064,0.013697136774141491,0.0012329075799991233,0.0009307,86731707
2025-08-27,1224.42102035,0.015594726631454392,0.001369987448597845,0.0009710500000000001,91730769
2025-08-28,654.63355512321,0.016017807246614196,0.0013517059558041096,0.0010125000000000002,87663377
2025-08-29,3434.4985469497597,0.014245088213120498,0.0013275485496251661,0.0010049500000000001,92813020
2025-08-30,685.52815042712,0.011883909400405335,0.0012598191505233162,0.0009909,73702371
2025-08-31,684.57174170165,0.011234437367821126,0.001256156953487563,0.0010042500000000002,68560892
2025-09-01,795.0943076633699,0.01238965538547502,0.0012264754287428625,0.0009724500000000001,83724906
2025-09-02,1078.74,0.01446806705472401,0.0012350329667978502,0.0009854000000000002,83087473
2025-09-03,9277.03204000895,0.015470094212542808,0.0012977918052832604,0.0010377000000000001,80114760
2025-09-04,1288.32806277288,0.014419118407048256,0.001244781337406528,0.00101105,75144545
2025-09-05,723.5595367335,0.013204706095799379,0.0012302159145728834,0.00100695,75955703
2025-09-06,2210.89104454503,0.01035841535640872,0.0011448825991757043,0.0009988500000000001,68718278
2025-09-07,397.33744955296,0.010342963493789872,0.001111305886007284,0.00100195,70869896
2025-09-08,705.4076375207501,0.012275780938461631,0.0012202991258626838,0.00102895,79753923
2025-09-09,1090.0510900499999,0.01207073966173433,0.0012343664956715264,0.00105735,82246612
2025-09-10,1369.8418383,0.01863878932683575,0.0012971741573272238,0.00107675,85632804
2025-09-11,4562.401140600001,0.014788370219829438,0.0013486064206677327,0.0011099500000000002,83975673
2025-09-12,500.48152587351,0.014393762564500628,0.0013662906992648685,0.0011416500000000001,83954131
2025-09-13,1675.3113775834802,0.013250562581671338,0.0013542880397329916,0.00118115,75599720
2025-09-14,970.32,0.01978867173762605,0.0014171126807643025,0.0012007,87351479
2025-09-15,974.8,0.021695428973065096,0.0014223625926518258,0.0011543000000000002,91293852
2025-09-16,2614.7171777999997,0.017396853662907455,0.0013750073882796729,0.001159,86590311
2025-09-17,1123.20834349152,0.01432571059374062,0.001388681830492715,0.0011639,86193174
2025-09-18,1249.35124935,0.015230673499098792,0.0013869571156787687,0.0012156,83046770
2025-09-19,1319.2361996718998,0.013369224354540288,0.001372015328809036,0.0011809000000000001,79061299
2025-09-20,778.50688796775,0.009689396131895464,0.0013138306529307563,0.00118625,73225540
2025-09-21,520.432,0.009201615816718802,0.0013527712800060398,0.00118005,71530711
2025-09-22,394.85763243261,0.010081347482149765,0.0012896658397100371,0.00108445,82945250
2025-09-23,433.90714714969,0.010060822386312831,0.0012260182641424195,0.0010641000000000001,83652492
2025-09-24,393.66714789363004,0.009733599649505488,0.0011927290985975455,0.0010308000000000001,80756386
2025-09-25,312.35796345,0.010119897904601768,0.0011767640791338705,0.0009611000000000001,80023059
2025-09-26,404.1305449999999,0.008206527862573762,0.001111600326561628,0.0009564,74615887
2025-09-27,2036.10101805,0.008118994537487123,0.0011204771790319062,0.0010017000000000001,61533813
2025-09-28,248.59059999999997,0.007519946055429222,0.0010958665820930652,0.0009923000000000002,64319980
2025-09-29,1002.56607200594,0.010848473031747059,0.0011597851614316473,0.00102555,74013692
2025-09-30,466.6504706885,0.01128825065756428,0.0011614546056639273,0.0010239000000000001,74106502
2025-10-01,837.0811467996,0.013869328301999585,0.0012582538143753985,0.0010335000000000001,72292349
2025-10-02,1898.4969677653198,0.01291174001444073,0.0013095783815076922,0.0011003,75398390
2025-10-03,1392.6614834150103,0.01355460082526457,0.0013628223417390649,0.00113955,75134282
2025-10-04,690.2711085736199,0.00988264681645834,0.001280760106596005,0.0011232500000000001,65679449
2025-10-05,910.49602700448,0.010507490786378042,0.001331536702344395,0.0011348500000000002,66941740
2025-10-06,17930.22203775786,0.01391732471961119,0.0013549930356019976,0.0011408500000000001,71177996
2025-10-07,804.57020853048,0.009456708697775509,0.001340166029946127,0.0011049,73590617
2025-10-08,660.0611001,0.007010414687509843,0.0012550126082857083,0.00109215,72927441
2025-10-09,1097.7010977,0.008167029620761141,0.0012548876171369833,0.0010872500000000001,75469061
2025-10-10,41909.40285176456,0.013733727635332243,0.0012049454191028009,0.00088,94118762
2025-10-11,270.45195836869,0.005725335469055908,0.0010232775847220515,0.0008664,92058922
2025-10-12,196.2107691432,0.005864037597868753,0.0010629749463680384,0.0008676500000000001,81719679
2025-10-13,417.34102415236003,0.0065842898654725045,0.0011403589158379376,0.0009591500000000002,78797453
2025-10-14,735.9369079691199,0.008184074123500877,0.0011468582395820811,0.0009590500000000001,83105645
2025-10-15,497.75,0.007471965645140959,0.001166466458766665,0.0009631500000000001,78161948
2025-10-16,1236.8224799466,0.0073455417346921775,0.0011033154772570183,0.0009127500000000001,88157677
2025-10-17,818.8207193064,0.006339184313690989,0.0010671859225360148,0.0008757500000000001,86769720
2025-10-18,998.0831650499999,0.007732785836674901,0.0010973049179589733,0.0009107500000000001,69810980
2025-10-19,383.1,0.007196359444809984,0.00111113081788296,0.0009188,67447430
2025-10-20,460.38933728998,0.008571026490834634,0.0011411099505653343,0.0009233,79181664
2025-10-21,1899.5713973191503,0.008488043900488294,0.0011321252012707283,0.00091755,82520983
2025-10-22,540.5709395106601,0.007922270488616996,0.0010843726565163765,0.0008891000000000001,77561621
2025-10-23,287.08594718910996,0.008003151091630379,0.00108697854673007,0.0008998500000000001,69803470
2025-10-24,549.91166252256,0.008554792265739183,0.0010933713029906234,0.0009470000000000001,69710378
2025-10-25,1743.2107716609598,0.0075799021440384985,0.0010882666024421127,0.0009588,62408889
2025-10-26,492.12421128428,0.007619152629335381,0.0011024738826968337,0.0009616500000000001,66884041
2025-10-27,810.8,0.009067437305374555,0.0011673257433931058,0.00098875,73342761
2025-10-28,2138.29097195,0.010161576720900425,0.00116790837603627,0.0009583,80214808
2025-10-29,609.1275875808001,0.010029778460196,0.0011478573805095394,0.0009614500000000001,81416413
2025-10-30,724.8692958309,0.009640849239012626,0.0010762309668658683,0.0008951000000000001,89583947
2025-10-31,1855.0,0.009089190459567449,0.0010308027136457878,0.0009207,77176167
2025-11-01,336.36600000000004,0.008417340717620342,0.0010257217614048923,0.0009212000000000002,71433310
2025-11-02,4095.9609439326,0.008273545185494455,0.00101884402711017,0.0009147000000000001,70170754
2025-11-03,726.4284068062399,0.00844410008952062,0.0009920096273373067,0.0008197500000000001,87446622
2025-11-04,3565.32,0.007614140175825562,0.0009049333334611886,0.00073985,97441947
2025-11-05,1168.15064393958,0.008220690744836943,0.0008733890119846213,0.0007405000000000001,83041576
2025-11-06,919.02724289114,0.008461335990300892,0.0008832864051816187,0.0007704500000000001,76689934
2025-11-07,2355.3007851,0.0080058431957699,0.0008864835625620392,0.0007512500000000001,80546799
2025-11-08,1654.5978841752,0.0077423296707006825,0.0008932040113059264,0.0007807500000000001,67492486
2025-11-09,7894.499999999999,0.007615025266005197,0.0008908202689397327,0.0007781000000000001,66618985
2025-11-10,982.0982625992999,0.00907450025147127,0.0009496533633233702,0.00081865,77347789
2025-11-11,480.66080109999996,0.008342024652076058,0.0009118004736180188,0.00077125,78592865
2025-11-12,7870.43020775157,0.008537503500384918,0.0008917794326670805,0.0007574,91199097
2025-11-13,966.07100316048,0.0066805148037933325,0.0008009201025528177,0.0007076000000000001,80815290
2025-11-14,773.6186731383899,0.006130672527527449,0.0007469893173806543,0.0006798,83039648
2025-11-15,582.07430654128,0.006035779813521347,0.0007468831889820719,0.00069375,65383661
2025-11-16,596.24616241512,0.006097495557487096,0.0007374565524994349,0.00067705,68734893
2025-11-17,503.02932230004,0.005584483727892367,0.0007237512670413336,0.0006457,78901513
2025-11-18,752.5092448907,0.0062286671953258,0.0007288747142999426,0.0006465500000000001,75414208
2025-11-19,414.74466199446005,0.005989290722382614,0.0007233232924577484,0.0006535,79864014
