network,date,fee_token,gwei_high,gwei_avg,gwei_median,gwei_low,cost_usd_high,cost_usd_avg,cost_usd_median,cost_usd_low,tx_count
Arbitrum One,2025-02-22,ETH,0.069561,0.011168561049589756,0.01,0.01,0.012335134576740629,0.001980502056832002,0.0017732831006944446,0.0017732831006944442,1452180
Base,2025-02-22,ETH,1274.952179012,0.04259892309779246,0.003214208358776577,0.001568713,226.08565293906221,0.008928424677261538,0.0012676743689743494,0.0002786601989930946,6935701
Optimism,2025-02-22,ETH,231.875770846,0.059893118617775465,0.0006356012107373626,5.46e-07,41.11818516304966,0.01192112287063493,0.0005527801683027386,9.742740806351226e-07,870151
Polygon PoS,2025-02-22,POL,1053871.244437125,156.7321111485631,119.50709080654043,25.000000022,20.427157075019938,0.0030379341594439805,0.0023115217380720887,0.0004845743064160087,2821857
zkSync Era,2025-02-22,ETH,6.5,0.0556833620049526,0.04525,0.04525,1.1526340154513888,0.009874236483320056,0.00802410603064236,0.008024106030642358,63554
Arbitrum One,2025-02-23,ETH,0.090519,0.011044277855124691,0.01,0.01,0.016452109408928644,0.0020073318045409367,0.001817531060763889,0.0018175310607638885,1342365
Base,2025-02-23,ETH,2925.996358382,0.04352893275191922,0.0029845270747409208,0.001381015,531.8089611915686,0.007947088432348131,0.0005700388580832475,0.0002520699561334415,6844332
Optimism,2025-02-23,ETH,228.431657103,0.019991800637481114,0.0008379390526311027,5.323e-06,41.51817135067584,0.0036854694487119034,0.0001943495984838532,1.4663877990809744e-06,950395
Polygon PoS,2025-02-23,POL,298928.5714286,57.382129737469484,37.02109398437833,25.000000021,5.77124623794698,0.001107844589060468,0.0007148672970216842,0.0004826609760998796,3088552
zkSync Era,2025-02-23,ETH,6.5,0.05737488588057697,0.04525,0.04525,1.181395189496528,0.01042806371957269,0.008224328049956599,0.008224328049956597,50878
Arbitrum One,2025-02-24,ETH,2.796916,0.1049714810958602,0.010029937847700678,0.01,0.4893751096290155,0.018366811898949283,0.0017510404382225838,0.001749695413194445,2195359
Base,2025-02-24,ETH,5000.005074101,0.1216675558790719,0.004731804850950269,0.001586999,874.8511095166799,0.022848476660574674,0.0012165754881507422,0.0002790104445027515,7287980
Optimism,2025-02-24,ETH,161.918421758,0.039810944880350564,0.0012750177814976015,3.4e-07,28.333144552266557,0.008679035352109232,0.0006215149700584336,1.1791437566881217e-06,1165328
Polygon PoS,2025-02-24,POL,554648.811103522,137.67226692132476,46.22305127214551,25.000000029,10.278341750940317,0.0025512406782748644,0.0008566012478100044,0.0004632815196346288,3415521
zkSync Era,2025-02-24,ETH,15.0,0.05959506676553168,0.04525,0.04525,2.624543119791667,0.01042732149687142,0.007917371744704863,0.00791737174470486,79939
Arbitrum One,2025-02-25,ETH,6.01177,0.1744500063495877,0.0224870852586764,0.01,0.9583091014951235,0.02780828754937175,0.00357232715080432,0.0015940548315972222,2945237
Base,2025-02-25,ETH,5773.305390535,0.1235167623240655,0.007191489306051832,0.001749633,920.297693287053,0.022484416318199363,0.0027196882637607602,0.0002793113754012716,6895053
Optimism,2025-02-25,ETH,1016.166501375,0.0799146270874541,0.0018331010010275701,8.571e-06,161.98744118292151,0.016185687149179617,0.0020865061638580267,1.7781419449190478e-06,1134130
Polygon PoS,2025-02-25,POL,1021075.413978838,377.6461628972655,140.27768075569102,25.000000036,17.573262924789123,0.006499495749555789,0.002415886661304952,0.0004302635904633297,3526352
zkSync Era,2025-02-25,ETH,6.5,0.05718360227889136,0.04525,0.04525,1.0361356405381943,0.009115379750076027,0.007213098112977431,0.007213098112977429,96333
Arbitrum One,2025-02-26,ETH,3.636122,0.14438981821346114,0.013567999864976836,0.01,0.5743554811631949,0.02280756352922246,0.0021625724994109243,0.001579582536458333,2273556
Base,2025-02-26,ETH,7320.17658328,0.09909176288034004,0.004776197799977812,0.001155715,1156.2853440794217,0.018412452519338075,0.0016204648971852318,0.00018483008657510145,6459430
Optimism,2025-02-26,ETH,908.105202171,0.05373063760748445,0.0010084529770731847,4.52e-07,143.45477554055535,0.0116855895566702,0.0009602561301199025,2.577139315162016e-07,909357
Polygon PoS,2025-02-26,POL,3722679.19900803,166.16390052518693,46.74868741654629,25.000000043,66.65695880794378,0.002975271217467803,0.0008377736687240285,0.0004476410359261926,3645078
zkSync Era,2025-02-26,ETH,6.5,0.05776897633176634,0.04525,0.04525,1.0267286486979166,0.009125086616264556,0.0071476109846230745,0.007147610977473957,83459
Arbitrum One,2025-02-27,ETH,0.471773,0.024012147966337404,0.010003728160515746,0.01,0.07141372299576215,0.0036347923331787003,0.0015143320685092013,0.0015137306076388887,2242598
Base,2025-02-27,ETH,1749.661866867,0.06391406962610287,0.0037028148088218303,0.001495948,264.85167687659685,0.01023764957833689,0.0009006869479151978,0.00023160760084788349,6536148
Optimism,2025-02-27,ETH,611.553390872,0.03576607148018458,0.0011322552732981486,2.102e-06,92.57271146165694,0.0060014788915658274,0.00040971646934824415,1.921120923015347e-06,911197
Polygon PoS,2025-02-27,POL,706811.608838001,109.51465248469974,69.33028740214644,25.000000034,12.803349497143707,0.0019837738278307856,0.0012543985328132257,0.0004528558018311618,3544597
zkSync Era,2025-02-27,ETH,6.5,0.061656236406010756,0.04525,0.04525,0.9839248949652782,0.009333093219961999,0.006849630999565976,0.006849630999565974,92189
Arbitrum One,2025-02-28,ETH,3.58523,0.176184132854315,0.033030690705662065,0.01,0.5080181739852465,0.02496485342859409,0.004673880959080947,0.0014169751284722218,2996689
Base,2025-02-28,ETH,5311.572070808,0.1092523054174624,0.004659165712803413,0.001059519,752.6372874209823,0.016388714585608415,0.0011687023245348215,0.00015249396400098482,7421702
Optimism,2025-02-28,ETH,790.989197626,0.06061606209037977,0.002690189993867331,6.399e-06,112.08122531111891,0.009471481735966963,0.0007985896844560159,1.2301071520756752e-06,1004694
Polygon PoS,2025-02-28,POL,3537249.412587449,247.17168300977323,100.4378029417437,25.000000024,61.123386992379245,0.00427110691725659,0.0017346472237712435,0.00043199800128277343,3599138
zkSync Era,2025-02-28,ETH,91.0,0.05918091466071965,0.04525,0.04525,12.894473669097222,0.008385788415436484,0.006411812456336805,0.006411812456336804,138815
Arbitrum One,2025-03-01,ETH,0.035186,0.0107110951775726,0.01,0.01,0.005072733219558334,0.001544208728617106,0.0014416907916666667,0.0014416907916666663,1631918
Base,2025-03-01,ETH,2198.626772114,0.0400013970907327,0.004273577242073277,0.001525283,316.97400156493995,0.00577551432592416,0.0006260667786692341,0.00022022127452993144,7023742
Optimism,2025-03-01,ETH,121.948139362,0.017535619815650667,0.0009724645204887541,1.023e-06,17.58115246005558,0.002547548755064276,0.00015880451640954243,1.8495865846827122e-07,985964
Polygon PoS,2025-03-01,POL,2812513.107851515,61.500977058711825,36.13616122054301,25.000000015,49.93649542673173,0.001091956958727927,0.0006411184549105424,0.0004438778908913266,3238752
zkSync Era,2025-03-01,ETH,6.5,0.056716388900384405,0.04525,0.04525,0.9370990145833332,0.008176749561411378,0.006523650832291666,0.006523650832291664,95388
Arbitrum One,2025-03-02,ETH,3.736831,0.16535126452410792,0.010267646943744931,0.01,0.5607948825667952,0.024814647216058167,0.001528430390892974,0.001500723159722222,1903256
Base,2025-03-02,ETH,4371.221620939,0.10551973345042374,0.005067743505768509,0.001770317,655.999391799857,0.015925282036195563,0.0007791836244522337,0.0002658682868297199,7973911
Optimism,2025-03-02,ETH,290.746793441,0.047225057103862975,0.0010545996234238048,1.209e-06,43.63304616221464,0.007245229988715299,0.00019844680784385224,2.695694968439302e-07,1074895
Polygon PoS,2025-03-02,POL,809523.809523809,198.43174210900838,42.37620135154761,1.0,15.1340345064484,0.003709678204547037,0.0007936869461438744,1.869498380208333e-05,3198175
zkSync Era,2025-03-02,ETH,6.5,0.05488020107395011,0.04525,0.04525,0.9754700538194444,0.00823599887618552,0.006790772297743056,0.006790772297743055,100387
Arbitrum One,2025-03-03,ETH,1.963722,0.10800738951581702,0.012017854389575195,0.01,0.29708088807625316,0.016339854213654838,0.0018510253087087745,0.001512845953125,2523505
Base,2025-03-03,ETH,2000.989952869,0.08869555673935031,0.00465453503857203,0.001896588,302.72083559114344,0.014586749043442725,0.001343068125677091,0.0002874549377585573,8153104
Optimism,2025-03-03,ETH,555.812625537,0.048138548443042814,0.0010610492498752185,4.68e-07,84.0859673589588,0.008604174313209706,0.000768566888942956,4.6341354069421875e-07,965166
Polygon PoS,2025-03-03,POL,2000023.956794364,158.33485286274254,82.83247955897147,25.303319742,36.305621996006614,0.00287418823024592,0.001499194031375132,0.00045932087897064945,3465093
zkSync Era,2025-03-03,ETH,10.0,0.05669725139923748,0.04525,0.04525,1.5128459531249996,0.008577420733255983,0.006845627937890624,0.006845627937890622,123051
Arbitrum One,2025-03-04,ETH,4.844805,0.1981915639445569,0.01826236406925766,0.01,0.6638814885200132,0.027158102438311085,0.0024840263428260127,0.0013702955815972223,2800121
Base,2025-03-04,ETH,3011.079863295,0.10942236989985583,0.0035099770468019326,0.001587401,412.60698935764077,0.015732868328644962,0.0007775878389669097,0.00021774939515261673,7628439
Optimism,2025-03-04,ETH,318.426830485,0.05068400854400192,0.0010061788268697536,4.25e-07,43.63458996031184,0.007753651143396812,0.0003903178472504472,2.819718187795676e-07,1118124
Polygon PoS,2025-03-04,POL,1072116.121509252,258.8712703273566,90.9235888223407,25.863830092,17.133661696125323,0.004137063774762839,0.001452532646489874,0.00041333406528629445,3527433
zkSync Era,2025-03-04,ETH,6.5,0.058164860173035925,0.04525,0.04525,0.8906921280381944,0.007970305089934238,0.00620058750672743,0.006200587506727428,151134
Arbitrum One,2025-03-05,ETH,0.252223,0.021351548967906014,0.0100011656124945,0.01,0.036128410872201734,0.003058394888136862,0.0014336808209458028,0.0014323995381944439,2156208
Base,2025-03-05,ETH,2877.491208507,0.06327551222580209,0.0030968660215156124,0.001249135,412.1722440922221,0.00928049161350487,0.0005014704497762604,0.00017915304252409062,7442250
Optimism,2025-03-05,ETH,404.47913108,0.026540501180720617,0.0009642994678145364,4.65e-07,57.9375736593517,0.004018494394964789,0.00016862458750681558,1.2209457089784871e-07,930372
Polygon PoS,2025-03-05,POL,951060.259131081,91.88609867049357,50.752541393386494,25.000000023,15.645520418776584,0.0015115822779351621,0.0008349532614578707,0.00041126522433669734,3312918
zkSync Era,2025-03-05,ETH,6.5,0.05779168280675804,0.04525,0.04525,0.9310596998263891,0.008278077976386557,0.006481607910329864,0.006481607910329861,106792
Arbitrum One,2025-03-06,ETH,0.223536,0.020138325220079984,0.010001918377838107,0.01,0.03278924372793333,0.0029539781239427206,0.0014680103403679108,0.0014668439861111103,2080136
Base,2025-03-06,ETH,4274.216630146,0.054302960356688336,0.0032752615447186276,0.001437324,626.9609089153985,0.008087202948630327,0.000523829046313493,0.00021119954637497572,7834930
Optimism,2025-03-06,ETH,78.183212634,0.02862929780170779,0.0008256895506260183,4.71e-07,11.468263805662616,0.0043079174763931746,0.00015471728510137883,1.2592792983077838e-07,867948
Polygon PoS,2025-03-06,POL,428571.428571428,112.87155573914669,52.455067813581294,25.000000023,7.075837127976179,0.0018635417378468342,0.0008541970415400176,0.00041275716617834754,3536933
zkSync Era,2025-03-06,ETH,6.5,0.05541710720358297,0.04525,0.04525,0.9534485909722225,0.008128825042928074,0.00663746903715278,0.006637469037152778,94672
Arbitrum One,2025-03-07,ETH,1.736575,0.07794782820716392,0.011384857497680072,0.01,0.2455629616841623,0.0110223281755146,0.00161031286727766,0.001414064821180555,2419757
Base,2025-03-07,ETH,3823.011774507,0.10301672624202858,0.003922610685624892,0.00129174,540.5986645248324,0.015077848151702374,0.0007436737437722027,0.00018315763811023643,7130354
Optimism,2025-03-07,ETH,59.954530683,0.0407667104878403,0.0017049200211359283,1.363e-06,8.477964471111383,0.006200321713956992,0.0003781766538553981,4.64036555008455e-07,894723
Polygon PoS,2025-03-07,POL,1908175.270603482,163.84415198600504,76.64286624187626,25.000000362,30.51194092388038,0.0026198867384646606,0.001228756481332699,0.0003997528664655047,3506297
zkSync Era,2025-03-07,ETH,6.5,0.05767211247021382,0.04525,0.04525,0.9191421337673613,0.008155210540718105,0.006398643315842015,0.006398643315842013,111416
Arbitrum One,2025-03-08,ETH,0.084655,0.011109919375655907,0.01,0.01,0.011933138830155381,0.001566076549543833,0.0014096200850694444,0.001409620085069444,1903259
Base,2025-03-08,ETH,1760.359923196,0.05368749372644427,0.0035184725718514116,0.00133768,248.14388216962305,0.007588744066992936,0.0005126026770425087,0.0001888288099458422,7517122
Optimism,2025-03-08,ETH,30.000376991,0.01945891156873649,0.0010724309780841903,3.441e-06,4.228946598460642,0.002766887456037866,0.00017373174788409156,7.294079449648868e-07,703549
Polygon PoS,2025-03-08,POL,1220277.312319817,59.18893302033069,33.40127144121783,2.8e-08,19.195459512907714,0.0009310660420655123,0.000526069521136232,4.404514129166667e-13,3342840
zkSync Era,2025-03-08,ETH,6.5,0.07941755674319541,0.04525,0.04525,0.9162530552951389,0.011194858309232905,0.006378530884939237,0.006378530884939236,73712
Arbitrum One,2025-03-09,ETH,0.900899,0.05806756457611684,0.010699989289052456,0.01,0.12460478384886688,0.008031417875517519,0.0014669231554898985,0.0013831160190972223,2334447
Base,2025-03-09,ETH,4021.336144386,0.057350360975821336,0.003362361667122516,0.001496591,556.1974470254894,0.008270804197237679,0.0004908336432767043,0.00020724869396073384,8175583
Optimism,2025-03-09,ETH,2430.0,0.0362175353522895,0.0007869398648823262,1.553e-06,336.1026921190852,0.005391621889635059,0.0001507356588637315,3.218020518608686e-07,837519
Polygon PoS,2025-03-09,POL,3822232.066285714,127.08759136560553,50.74088859812694,25.000000023,58.513333361669794,0.0019455434601419993,0.0007759245738945242,0.00038271703811251626,3227332
zkSync Era,2025-03-09,ETH,1.26,0.056062440883554,0.04525,0.04525,0.1742726184062501,0.007754086005577577,0.006258599986414933,0.006258599986414932,95029
Arbitrum One,2025-03-10,ETH,6.461527,0.2468376552943745,0.023918896116845972,0.01,0.8466603981830586,0.03234338686785003,0.0031513920385261222,0.0013103100833333331,2999568
Base,2025-03-10,ETH,2888.00247059,0.12642967757406923,0.004294603530094423,0.00139513,378.41899851784007,0.02060805948507482,0.0011522007289906347,0.0001849706434235496,7692916
Optimism,2025-03-10,ETH,3656.898743616,0.09106742212689223,0.0010346569124466663,8.95e-07,479.1821869686901,0.017915138507114382,0.0008331648711631606,1.0312468474898643e-06,935709
Polygon PoS,2025-03-10,POL,2947488.762459565,348.17284917897655,102.95753664584822,25.023448365,42.35925267182875,0.005003697343882557,0.00147184589083038,0.0003596195464809804,3473736
zkSync Era,2025-03-10,ETH,6.5,0.057127111157139115,0.04525,0.04525,0.8517015541666668,0.007485422978085126,0.005929153127083334,0.005929153127083333,123671
Arbitrum One,2025-03-11,ETH,4.24061,0.13994929134591125,0.013317974906442358,0.01,0.5247085852512969,0.01731651688531224,0.0016648666752817976,0.0012373422343749994,2757125
Base,2025-03-11,ETH,3888.002378599,0.12285750946898907,0.005846536814351484,0.001598339,481.0791858129352,0.01613565381095593,0.0012572868192871473,0.00019948763556240567,7468340
Optimism,2025-03-11,ETH,920.038287069,0.07490619742932125,0.002040934331838421,3.1004e-05,113.84107176720447,0.010235322086488415,0.000607233576779251,4.551057922379264e-06,876167
Polygon PoS,2025-03-11,POL,1130474.848110592,234.01301058098653,49.931426487177156,25.000000023,15.52212882163632,0.003213145433751078,0.0006857473491685399,0.00034326568304149873,3434784
zkSync Era,2025-03-11,ETH,20.3,0.05796617023623024,0.04525,0.04525,2.51180473578125,0.007172399059820061,0.005598973610546876,0.0055989736105468745,124629
Arbitrum One,2025-03-12,ETH,0.621042,0.032872613774301805,0.010221187161310583,0.01,0.0764536520755854,0.004046797762974263,0.0012538783964856565,0.0012310544548611105,2370852
Base,2025-03-12,ETH,2266.137437813,0.10812083305395259,0.006716520619628981,0.001835994,278.9739680565769,0.014167115533887772,0.0013925458774060792,0.00022657350477330233,7591919
Optimism,2025-03-12,ETH,344.668798632,0.04536075595876989,0.0012261692372383692,6.0927e-05,42.43072601478285,0.00644192449681581,0.0004411936219022789,1.2158359388637945e-05,776203
Polygon PoS,2025-03-12,POL,583561.485565108,112.97579246782172,41.59179138161056,25.000000022,8.194542318186699,0.0015864393645028307,0.0005827671931516502,0.0003510573661943472,3325888
zkSync Era,2025-03-12,ETH,6.5,0.055703520872958025,0.04525,0.04525,0.8001853956597222,0.006857406752207099,0.005570521408246528,0.005570521408246526,114393
